
duolingo,greenhouse,Senior Technical Program Manager,"Pittsburgh, PA",8071536002,https://careers.duolingo.com/jobs/8071536002?gh_jid=8071536002,2025-08-06T16:40:28-04:00Z,title,"$153,000",2025-09-03T00:34:52.570881+00:00
duolingo,greenhouse,Staff Product Designer,"Beijing, China",7975735002,https://careers.duolingo.com/jobs/7975735002?gh_jid=7975735002,2025-08-27T13:52:43-04:00Z,title,,2025-09-03T00:34:52.570905+00:00
duolingo,greenhouse,Staff Product Designer,"New York, NY, Pittsburgh, PA",7986262002,https://careers.duolingo.com/jobs/7986262002?gh_jid=7986262002,2025-08-27T13:55:48-04:00Z,title,"$200,000",2025-09-03T00:34:52.570929+00:00
duolingo,greenhouse,Staff Product Designer,"New York, NY, Pittsburgh, PA",7986261002,https://careers.duolingo.com/jobs/7986261002?gh_jid=7986261002,2025-08-27T13:55:23-04:00Z,title,"$200,000",2025-09-03T00:34:52.570954+00:00
coursera,greenhouse,"Director, Assistant Controller",United States,5483724004,https://job-boards.greenhouse.io/coursera/jobs/5483724004,2025-08-19T20:35:15-04:00Z,title,"$155,975 - $183,500",2025-09-03T00:34:52.654403+00:00
coursera,greenhouse,Partner Program Manager,Canada,5629867004,https://job-boards.greenhouse.io/coursera/jobs/5629867004,2025-09-02T13:56:21-04:00Z,title,"$90,400",2025-09-03T00:34:52.654497+00:00
coursera,greenhouse,Principal Product Designer,United States,5620254004,https://job-boards.greenhouse.io/coursera/jobs/5620254004,2025-08-21T16:57:50-04:00Z,title,"$200,000 - $255,000",2025-09-03T00:34:52.654534+00:00
coursera,greenhouse,"Senior Director, Global Regional Marketing & Events",United States,5620589004,https://job-boards.greenhouse.io/coursera/jobs/5620589004,2025-08-29T15:27:05-04:00Z,title,"$170,000",2025-09-03T00:34:52.654563+00:00
coursera,greenhouse,"Senior Product Manager, Notifications",Canada,5632646004,https://job-boards.greenhouse.io/coursera/jobs/5632646004,2025-08-26T22:43:39-04:00Z,title,"$158,000 - $198,000",2025-09-03T00:34:52.654592+00:00
coursera,greenhouse,Senior Product Researcher,India,5363151004,https://job-boards.greenhouse.io/coursera/jobs/5363151004,2025-07-10T14:01:30-04:00Z,title,,2025-09-03T00:34:52.654618+00:00
coursera,greenhouse,Staff Product Designer,India,5542643004,https://job-boards.greenhouse.io/coursera/jobs/5542643004,2025-05-27T14:49:16-04:00Z,title,,2025-09-03T00:34:52.654645+00:00
classdojo,greenhouse,0→1 Product Leader,"Remote, San Francisco",5669997,https://job-boards.greenhouse.io/classdojo/jobs/5669997,2025-05-23T18:51:06-04:00Z,title,"$188,000 - $280,000",2025-09-03T00:34:52.874922+00:00
classdojo,greenhouse,B2B Product Marketing & Demand Gen Lead,"Remote, San Francisco",6929126,https://job-boards.greenhouse.io/classdojo/jobs/6929126,2025-05-29T21:26:09-04:00Z,title,"$188,000 - $222,000",2025-09-03T00:34:52.875026+00:00
classdojo,greenhouse,Monetization Growth Product Manager,"Remote, San Francisco",6799909,https://job-boards.greenhouse.io/classdojo/jobs/6799909,2025-05-14T12:53:59-04:00Z,title,"$188,000 - $269,000",2025-09-03T00:34:52.875083+00:00
classdojo,greenhouse,"Product Marketing Lead, Consumer","Remote, San Francisco",7191355,https://job-boards.greenhouse.io/classdojo/jobs/7191355,2025-08-25T17:00:43-04:00Z,title,"$200,000 - $235,000",2025-09-03T00:34:52.875117+00:00
classdojo,greenhouse,Revenue Product Lead,"Remote, San Francisco",6799904,https://job-boards.greenhouse.io/classdojo/jobs/6799904,2025-05-14T12:53:59-04:00Z,title,"$188,000 - $280,000",2025-09-03T00:34:52.875156+00:00
classdojo,greenhouse,Senior Product Engineer,"Remote, San Francisco",6923091,https://job-boards.greenhouse.io/classdojo/jobs/6923091,2025-06-24T23:55:23-04:00Z,title,"$171,500 - $250,000",2025-09-03T00:34:52.875186+00:00
newsela,greenhouse,"Content Product Manager, ELA",Remote,7202644,https://job-boards.greenhouse.io/newsela/jobs/7202644,2025-08-27T16:02:40-04:00Z,title,"$85,000 - $100,000",2025-09-03T00:34:52.940391+00:00
newsela,greenhouse,Principal Product Manager,Remote,7216833,https://job-boards.greenhouse.io/newsela/jobs/7216833,2025-09-02T18:08:38-04:00Z,title,"$135,000 - $150,000",2025-09-03T00:34:52.940486+00:00
newsela,greenhouse,"Project Manager, Business Operations",Remote,7156010,https://job-boards.greenhouse.io/newsela/jobs/7156010,2025-08-21T13:42:57-04:00Z,title,"$73,000 - $82,000",2025-09-03T00:34:52.940522+00:00
opensesame,greenhouse,Director of Revenue Operations (RevOps),Remote,6998877,https://boards.greenhouse.io/opensesame/jobs/6998877?gh_jid=6998877,2025-06-19T17:47:18-04:00Z,title,$100,2025-09-03T00:34:53.038211+00:00
opensesame,greenhouse,Product Support Associate - Asia-Based (Pacific Time Shift: 4 PM – 1 AM PT),Remote,7144543,https://boards.greenhouse.io/opensesame/jobs/7144543?gh_jid=7144543,2025-08-07T14:03:52-04:00Z,title,,2025-09-03T00:34:53.038305+00:00
ixllearning,greenhouse,"Associate Math Curriculum Designer, Print & Instruction","Raleigh-Durham, NC",7789945002,https://www.ixl.com/company/jobs?gh_jid=7789945002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.195944+00:00
ixllearning,greenhouse,"Associate Product Manager, Dictionary Media Group","San Mateo, CA",7626556002,https://www.ixl.com/company/jobs?gh_jid=7626556002,2025-08-27T09:41:08-04:00Z,title,"$105,000 - $140,000",2025-09-03T00:34:53.196066+00:00
ixllearning,greenhouse,"Associate Product Manager, New Grad","San Mateo, CA",8128549002,https://www.ixl.com/company/jobs?gh_jid=8128549002,2025-08-27T09:41:08-04:00Z,title,"$95,000 - $120,000",2025-09-03T00:34:53.196109+00:00
ixllearning,greenhouse,ELA Content Editor - Assessment Focus (Freelance),Remote,8127931002,https://www.ixl.com/company/jobs?gh_jid=8127931002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196141+00:00
ixllearning,greenhouse,ELA Content Writer - Assessment Focus (Freelance),Remote,7928579002,https://www.ixl.com/company/jobs?gh_jid=7928579002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196168+00:00
ixllearning,greenhouse,"Front-End Software Engineer, IXL Product","San Mateo, CA",8040857002,https://www.ixl.com/company/jobs?gh_jid=8040857002,2025-08-27T09:41:08-04:00Z,title,"$116,000",2025-09-03T00:34:53.196195+00:00
ixllearning,greenhouse,IXL Associate Product Manager,"San Mateo, CA",7520337002,https://www.ixl.com/company/jobs?gh_jid=7520337002,2025-08-27T09:41:08-04:00Z,title,"$105,000 - $140,000",2025-09-03T00:34:53.196220+00:00
ixllearning,greenhouse,IXL Product Manager,"San Mateo, CA",7533881002,https://www.ixl.com/company/jobs?gh_jid=7533881002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196246+00:00
ixllearning,greenhouse,"Marketing Director, Rosetta Stone",Remote,7822993002,https://www.ixl.com/company/jobs?gh_jid=7822993002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196272+00:00
ixllearning,greenhouse,"Marketing Director, Rosetta Stone","San Mateo, CA",7822985002,https://www.ixl.com/company/jobs?gh_jid=7822985002,2025-08-27T09:41:08-04:00Z,title,"$200,000",2025-09-03T00:34:53.196298+00:00
ixllearning,greenhouse,Math Curriculum Designer,"San Mateo, CA",7716737002,https://www.ixl.com/company/jobs?gh_jid=7716737002,2025-08-27T09:41:08-04:00Z,title,"$88,000",2025-09-03T00:34:53.196323+00:00
ixllearning,greenhouse,Math Curriculum Designer,"Raleigh-Durham, NC",7716718002,https://www.ixl.com/company/jobs?gh_jid=7716718002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196359+00:00
ixllearning,greenhouse,Math Curriculum Designer ,Remote,7716751002,https://www.ixl.com/company/jobs?gh_jid=7716751002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196386+00:00
ixllearning,greenhouse,Product and Content Marketing Lead,"San Mateo, CA",8085878002,https://www.ixl.com/company/jobs?gh_jid=8085878002,2025-08-27T09:41:08-04:00Z,title,"$100,000",2025-09-03T00:34:53.196412+00:00
ixllearning,greenhouse,"Product Manager, Digital Marketing Enablement","San Mateo, CA",7057710002,https://www.ixl.com/company/jobs?gh_jid=7057710002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196437+00:00
ixllearning,greenhouse,"Product Manager, District Integrations","San Mateo, CA",8031920002,https://www.ixl.com/company/jobs?gh_jid=8031920002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196462+00:00
ixllearning,greenhouse,"Product Manager, Education.com","San Mateo, CA",7952889002,https://www.ixl.com/company/jobs?gh_jid=7952889002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196486+00:00
ixllearning,greenhouse,"Product Manager, IXL Guest Discovery ","San Mateo, CA",7057657002,https://www.ixl.com/company/jobs?gh_jid=7057657002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196510+00:00
ixllearning,greenhouse,"Product Manager, Rosetta Stone","San Mateo, CA",7533912002,https://www.ixl.com/company/jobs?gh_jid=7533912002,2025-08-27T09:41:08-04:00Z,title,"$125,000",2025-09-03T00:34:53.196535+00:00
ixllearning,greenhouse,"Product Manager, Teachers Pay Teachers (TPT)","Raleigh-Durham, NC",7533948002,https://www.ixl.com/company/jobs?gh_jid=7533948002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196559+00:00
ixllearning,greenhouse,"Product Manager, Wyzant","Raleigh-Durham, NC",7534943002,https://www.ixl.com/company/jobs?gh_jid=7534943002,2025-08-27T09:41:08-04:00Z,title,,2025-09-03T00:34:53.196584+00:00
ixllearning,greenhouse,"Science Curriculum Designer, Print & Instruction","Raleigh-Durham, NC",8148322002,https://www.ixl.com/company/jobs?gh_jid=8148322002,2025-09-02T10:47:43-04:00Z,title,,2025-09-03T00:34:53.196609+00:00
2u,greenhouse,"Director, CRM Engineering",Crystal City,8141662002,https://job-boards.greenhouse.io/2u/jobs/8141662002,2025-09-02T11:33:32-04:00Z,title,"$200,000 - $235,000",2025-09-03T00:34:53.415857+00:00
2u,greenhouse,Mobile Product Manager,"Cape Town, South Africa",8102104002,https://job-boards.greenhouse.io/2u/jobs/8102104002,2025-08-14T09:46:52-04:00Z,title,,2025-09-03T00:34:53.415947+00:00
2u,greenhouse,"Product Marketing, Sr Manager","Cape Town, South Africa",8114194002,https://job-boards.greenhouse.io/2u/jobs/8114194002,2025-08-15T11:27:21-04:00Z,title,$308486,2025-09-03T00:34:53.415983+00:00
2u,greenhouse,Senior Product Marketing Manager,Crystal City,8056464002,https://job-boards.greenhouse.io/2u/jobs/8056464002,2025-08-20T11:11:07-04:00Z,title,"$115,000-$138,000",2025-09-03T00:34:53.416013+00:00
edmentum,greenhouse,"Director, Research Impact",,5611036004,https://job-boards.greenhouse.io/edmentum/jobs/5611036004,2025-08-07T17:35:10-04:00Z,title,"$150,000",2025-09-03T00:34:53.498375+00:00
edmentum,greenhouse,"Director, Special Education",United States,5628854004,https://job-boards.greenhouse.io/edmentum/jobs/5628854004,2025-08-25T12:52:34-04:00Z,title,"$75,000",2025-09-03T00:34:53.498435+00:00
edmentum,greenhouse,Product Analyst,United States,5571492004,https://job-boards.greenhouse.io/edmentum/jobs/5571492004,2025-08-21T11:00:35-04:00Z,title,"$70,000",2025-09-03T00:34:53.498470+00:00
edmentum,greenhouse,"Vice President, Product Operations",United States,5575611004,https://job-boards.greenhouse.io/edmentum/jobs/5575611004,2025-07-02T17:19:41-04:00Z,title,"$180,000",2025-09-03T00:34:53.498500+00:00
edmentum,greenhouse,"Virtual Teacher, Math Full Time (IL, AZ, NV)",United States,5575724004,https://job-boards.greenhouse.io/edmentum/jobs/5575724004,2025-08-14T18:26:38-04:00Z,title,"$45,000",2025-09-03T00:34:53.498549+00:00
edmentum,greenhouse,"Virtual Teacher, Science Full Time (NJ)",United States,5575666004,https://job-boards.greenhouse.io/edmentum/jobs/5575666004,2025-08-14T18:05:51-04:00Z,title,"$45,000",2025-09-03T00:34:53.498593+00:00
edmentum,greenhouse,"VP, Product Portfolio Marketing",United States,5600361004,https://job-boards.greenhouse.io/edmentum/jobs/5600361004,2025-08-01T12:43:07-04:00Z,title,"$165,000",2025-09-03T00:34:53.498625+00:00
udacity,greenhouse,Session Lead (External Contractor) - DECI Program (Multiple Nanodegress Specializations) (Egypt),Remote,8003193002,https://job-boards.greenhouse.io/udacity/jobs/8003193002,2025-07-30T03:56:15-04:00Z,title,,2025-09-03T00:34:53.692741+00:00
udacity,greenhouse,Technical Content Developer - Data Science ,Remote US,8141394002,https://job-boards.greenhouse.io/udacity/jobs/8141394002,2025-08-28T11:02:19-04:00Z,title,"$110,000,",2025-09-03T00:34:53.692837+00:00
masterclass,greenhouse,Group Creative Director,California,6136066,https://job-boards.greenhouse.io/masterclass/jobs/6136066,2025-06-23T14:35:16-04:00Z,title,"$240,000",2025-09-03T00:34:53.747833+00:00
masterclass,greenhouse,"Product Manager, Consumer Innovation ",California,7088287,https://job-boards.greenhouse.io/masterclass/jobs/7088287,2025-08-07T23:20:50-04:00Z,title,"$145,000",2025-09-03T00:34:53.747893+00:00
masterclass,greenhouse,"Product Manager, Growth ","San Francisco, CA",7063946,https://job-boards.greenhouse.io/masterclass/jobs/7063946,2025-08-07T23:20:21-04:00Z,title,"$145,000",2025-09-03T00:34:53.747930+00:00
masterclass,greenhouse,"Sr. Product Manager, Consumer Platform","San Francisco, CA",6885539,https://job-boards.greenhouse.io/masterclass/jobs/6885539,2025-08-13T23:00:31-04:00Z,title,"$185,000",2025-09-03T00:34:53.747960+00:00
grammarly,greenhouse,"Director, Marketing and Product Operations",Job Posting - Remote - United States,7132666,https://job-boards.greenhouse.io/grammarly/jobs/7132666,2025-08-04T14:51:07-04:00Z,title,"$244,000",2025-09-03T00:34:53.851363+00:00
grammarly,greenhouse,Director of Pricing and Packaging,Job Posting - Remote - United States,6616826,https://job-boards.greenhouse.io/grammarly/jobs/6616826,2025-07-26T04:20:53-04:00Z,title,"$271,000",2025-09-03T00:34:53.851466+00:00
grammarly,greenhouse,Lead Product Security Engineer,Job Posting - Remote - United States,7167804,https://job-boards.greenhouse.io/grammarly/jobs/7167804,2025-08-14T00:12:46-04:00Z,title,"$300,000",2025-09-03T00:34:53.851502+00:00
grammarly,greenhouse,Product Manager - Identity & Privacy,Job Posting - Remote - United States,7190080,https://job-boards.greenhouse.io/grammarly/jobs/7190080,2025-08-25T11:40:01-04:00Z,title,"$222,000",2025-09-03T00:34:53.851533+00:00
grammarly,greenhouse,"Product Marketing Manager, Education",Job Posting - Remote - United States,6814986,https://job-boards.greenhouse.io/grammarly/jobs/6814986,2025-08-01T12:31:16-04:00Z,title,"$165,000- $195,000",2025-09-03T00:34:53.851561+00:00
grammarly,greenhouse,"Senior Product Manager, Enterprise & Migrations",Job Posting - Remote - Ukraine,7085969,https://job-boards.greenhouse.io/grammarly/jobs/7085969,2025-07-26T04:44:25-04:00Z,title,,2025-09-03T00:34:53.851589+00:00
grammarly,greenhouse,Staff Design Program Manager (Agents and Orchestra),Job Posting - San Francisco,7191315,https://job-boards.greenhouse.io/grammarly/jobs/7191315,2025-08-25T16:33:30-04:00Z,title,"$171,000-$210,000",2025-09-03T00:34:53.851616+00:00
grammarly,greenhouse,Staff Design Program Manager (Agents and Orchestra),Job Posting - San Francisco,7191193,https://job-boards.greenhouse.io/grammarly/jobs/7191193,2025-08-25T16:32:51-04:00Z,title,"$171,000-$210,000",2025-09-03T00:34:53.851642+00:00
grammarly,greenhouse,Staff Design Program Manager (Growth Design),Job Posting - San Francisco,7190377,https://job-boards.greenhouse.io/grammarly/jobs/7190377,2025-08-25T16:31:50-04:00Z,title,"$200,000",2025-09-03T00:34:53.851668+00:00
grammarly,greenhouse,Staff Design Program Manager (Growth Design),Job Posting - San Francisco,7190387,https://job-boards.greenhouse.io/grammarly/jobs/7190387,2025-08-25T16:32:15-04:00Z,title,"$200,000",2025-09-03T00:34:53.851695+00:00
grammarly,greenhouse,Staff Product Designer,Job Posting - Berlin,7167811,https://job-boards.greenhouse.io/grammarly/jobs/7167811,2025-08-14T00:28:10-04:00Z,title,,2025-09-03T00:34:53.851731+00:00
securly13,greenhouse,Product Managers – Join Our Remote Talent Community,US Remote,6745610,https://www.securly.com/job-description?gh_jid=6745610,2025-06-04T15:47:42-04:00Z,title,"$1,000",2025-09-03T00:34:53.949135+00:00
securly13,greenhouse,Technical Product Support Professionals – Join Our Remote Talent Community,US Remote,6745518,https://www.securly.com/job-description?gh_jid=6745518,2025-06-04T15:47:42-04:00Z,title,"$1,000",2025-09-03T00:34:53.949245+00:00
skillsoft,greenhouse,Data Science Bootcamp Instructor-Part-time,US,4581614005,https://www.skillsoft.com/about/job/apply?id=4581614005&gh_jid=4581614005,2025-07-02T13:15:22-04:00Z,title,,2025-09-03T00:34:54.291262+00:00
skillsoft,greenhouse,"Principal Product Marketing Manager, Tech & Dev",US - Remote,4532210005,https://www.skillsoft.com/about/job/apply?id=4532210005&gh_jid=4532210005,2025-08-19T03:02:30-04:00Z,title,"$120,000 - $180,000",2025-09-03T00:34:54.291368+00:00
skillsoft,greenhouse,"Principal, Product Portfolio Manager",United Kingdom - Remote,4583811005,https://www.skillsoft.com/about/job/apply?id=4583811005&gh_jid=4583811005,2025-08-19T03:03:34-04:00Z,title,,2025-09-03T00:34:54.291405+00:00
skillsoft,greenhouse,Product Manager,India - Hyderabad,4577910005,https://www.skillsoft.com/about/job/apply?id=4577910005&gh_jid=4577910005,2025-07-26T02:50:35-04:00Z,title,,2025-09-03T00:34:54.291436+00:00
skillsoft,greenhouse,Senior Program Manager,Canada - Remote,4564107005,https://www.skillsoft.com/about/job/apply?id=4564107005&gh_jid=4564107005,2025-08-19T03:02:51-04:00Z,title,,2025-09-03T00:34:54.291464+00:00
skillsoft,greenhouse,Sr Product Manager - Taxonomist,India - Hyderabad,4577912005,https://www.skillsoft.com/about/job/apply?id=4577912005&gh_jid=4577912005,2025-08-20T10:46:25-04:00Z,title,,2025-09-03T00:34:54.291491+00:00
instructure,lever,AI Product Manager,US-Remote,17c212fc-64b6-432a-b740-18dabc7df0a0,https://jobs.lever.co/instructure/17c212fc-64b6-432a-b740-18dabc7df0a0,2025-05-20T14:51:05Z,title,,2025-09-03T00:34:54.805146+00:00
instructure,lever,"Senior Manager, Assessment Design",US-Remote,dbc2c56d-5045-4d50-93cd-f409813601f2,https://jobs.lever.co/instructure/dbc2c56d-5045-4d50-93cd-f409813601f2,2025-07-24T12:15:30Z,title,,2025-09-03T00:34:54.805246+00:00
instructure,lever,"Sr. Director of FP&A, P&L",US-Remote,0295e0bd-6245-41b1-9ec9-3478d8c3f7bd,https://jobs.lever.co/instructure/0295e0bd-6245-41b1-9ec9-3478d8c3f7bd,2025-08-15T18:08:36Z,title,,2025-09-03T00:34:54.805282+00:00
kiddom,lever,Director of Product,San Francisco,d2ff4a30-b930-4025-816d-0c3b97315fcb,https://jobs.lever.co/kiddom/d2ff4a30-b930-4025-816d-0c3b97315fcb,2025-08-19T22:47:15Z,title,,2025-09-03T00:34:55.385854+00:00
kiddom,lever,Instructional Designer - Math,Anywhere - remote US,815ba378-ee75-4e19-a179-472e4622c451,https://jobs.lever.co/kiddom/815ba378-ee75-4e19-a179-472e4622c451,2025-03-10T17:16:10Z,title,,2025-09-03T00:34:55.385958+00:00
kiddom,lever,Product Operations Manager - Finance,San Francisco,80def390-7f55-441d-9e6a-3862538c052c,https://jobs.lever.co/kiddom/80def390-7f55-441d-9e6a-3862538c052c,2025-08-13T00:22:36Z,title,,2025-09-03T00:34:55.385995+00:00
kiddom,lever,Regional Sales Director - California,California,021718f6-811f-4e71-ad14-5a7938af2f05,https://jobs.lever.co/kiddom/021718f6-811f-4e71-ad14-5a7938af2f05,2025-07-18T22:30:10Z,title,,2025-09-03T00:34:55.386024+00:00
kiddom,lever,Sr. Product Manager,San Francisco,1d41012d-efd3-4949-bc40-9c16ef6757ee,https://jobs.lever.co/kiddom/1d41012d-efd3-4949-bc40-9c16ef6757ee,2025-08-22T23:19:37Z,title,,2025-09-03T00:34:55.386071+00:00
kiddom,lever,"Sr. Product Manager, AI",San Francisco,12cfba93-73e1-4d04-ae5b-335f05ac21fc,https://jobs.lever.co/kiddom/12cfba93-73e1-4d04-ae5b-335f05ac21fc,2025-08-22T23:21:54Z,title,,2025-09-03T00:34:55.386101+00:00
kiddom,lever,"Sr. Product Manager, Data",San Francisco,89daf096-c9ec-4054-a6fb-634f9da4ea45,https://jobs.lever.co/kiddom/89daf096-c9ec-4054-a6fb-634f9da4ea45,2025-08-22T23:20:54Z,title,,2025-09-03T00:34:55.386138+00:00
kiddom,lever,"Sr. Product Manager, Growth",San Francisco,b553cbfd-14d4-4f23-8128-28e0bb4445a9,https://jobs.lever.co/kiddom/b553cbfd-14d4-4f23-8128-28e0bb4445a9,2025-08-22T23:09:15Z,title,,2025-09-03T00:34:55.386166+00:00
PowerSchool,icims,"Director, Sales Automation",,50319,https://careers-powerschool.icims.com/jobs/50319/director%2c-sales-operations---m5-%28slsops---sales-operations%29/job,,title,"$124,800 - $189,200",2025-09-03T00:35:09.591371+00:00
PowerSchool,icims,"Director, International Finance",,50321,https://careers-powerschool.icims.com/jobs/50321/director%2c-fp%26a---m5-%28fpna---fp%26a%29/job,,title,"$142,700 - $192,500",2025-09-03T00:35:09.591487+00:00
PowerSchool,icims,State Strategy Program Manager,,51077,https://careers-powerschool.icims.com/jobs/51077/project-manager---ic2-%28promng---project-management%29/job,,title,"$65,800 - $88,300",2025-09-03T00:35:09.591525+00:00
ellevationeducation,lever,Senior Product Designer,Remote,a4f9bcde-01c4-4d1a-8cc5-007ca81dcf1e,https://jobs.lever.co/ellevationeducation/a4f9bcde-01c4-4d1a-8cc5-007ca81dcf1e,2025-08-06T15:48:25Z,title,,2025-09-03T00:54:52.965289+00:00
PowerSchool,icims,"Director, Sales Automation",,50319,https://careers-powerschool.icims.com/jobs/50319/director%2c-sales-automation/job,,title,"$124,800 - $189,200",2025-09-03T03:04:57.397395+00:00
